115	145	0.0388110736459
115	125	0.0374941008606
115	140	0.0366368514016
115	42	0.0308703098397
115	37	0.0287985549741
115	150	0.0273670820439
115	83	0.0267471867285
115	82	0.0255618884573
115	62	0.0250241899801
115	124	0.0243701519448
115	39	0.0223414783145
115	40	0.0222440181956
115	80	0.0221025287367
115	86	0.0220535666712
115	31	0.0219595352337
115	21	0.0218714381602
115	113	0.0217848790962
115	63	0.020161218965
115	108	0.0201572834523
115	41	0.0201388562285
115	129	0.0198229188755
115	68	0.0197101704756
115	54	0.0196976838989
115	94	0.0194712348892
115	87	0.0191788978063
115	20	0.0191449235253
115	74	0.018696695959
115	142	0.0183284589857
115	103	0.0173963790682
115	121	0.0171337497583
115	46	0.0170225635446
115	61	0.0167033285056
115	36	0.0159802510682
115	70	0.0158217171948
115	22	0.0156110157864
115	79	0.0153677177195
115	34	0.0150747389939
115	99	0.0149723641154
115	77	0.0149577308277
115	48	0.014301384507
115	122	0.0142519208656
115	91	0.013240791228
115	67	0.0130679218674
115	30	0.0126060537457
115	38	0.0116961609633
115	52	0.0116728833271
115	139	0.0113858321665
115	141	0.011355383455
115	45	0.0112381089616
115	89	0.0108637403696
115	50	0.0107471089121
115	51	0.0106917961962
115	146	0.0105083053898
115	18	0.0101717844286
115	147	0.00982721948403
115	13	0.00968291728804
115	109	0.00922805322661
115	114	0.00910633731466
115	85	0.00904625358777
115	32	0.007852305221
115	66	0.00754790035523
115	148	0.00753276252393
115	149	0.00737355024673
115	132	0.00712002332865
115	25	0.00698558353079
115	35	0.00656729147784
115	106	0.00652731803289
115	23	0.00635026802397
115	116	0.00632783488515
115	101	0.00558773712693
115	57	0.00529799490927
115	43	0.00524061734952
115	100	0.00511110248072
115	131	0.00472794926596
115	5	0.0041681945359
115	59	0.00409643056114
115	84	0.00396160390956
115	28	0.00391656325218
115	98	0.00376747595652
115	136	0.00367571926361
115	92	0.0035307507951
115	78	0.00348542252185
115	33	0.00337857641069
115	81	0.00297854626307
115	65	0.00273835005329
115	135	0.00251477829654
115	76	0.00250413588546
115	120	0.00179901435601
115	102	0.00171631613546
115	90	0.00167530813867
115	17	0.00121433561908
115	55	0.00111230057945
115	134	0.00108980449465
115	117	0.00103148356586
115	97	0.000682716186179
115	24	0.00066286461994
115	8	0.000534487718063
115	16	0.000384018327078
115	47	0.000362200790041
116	27	0.070927991792
116	61	0.0474244142119
116	100	0.043488530906
116	73	0.0417274894456
116	59	0.0325943314992
116	140	0.0323022809557
116	44	0.0314875882979
116	43	0.0309292332918
116	86	0.027131351253
116	85	0.026518728709
116	101	0.024907211264
116	15	0.0225570828298
116	118	0.0221654465106
116	77	0.0220424320298
116	31	0.0191718932683
116	5	0.0191639053434
116	42	0.0188945997546
116	16	0.0188336421763
116	90	0.0175484912325
116	57	0.0169109327934
116	67	0.0162673082053
116	113	0.0158531829844
116	80	0.0156710420153
116	125	0.0156443198379
116	45	0.0155351746058
116	49	0.0152960884835
116	79	0.0152960122031
116	141	0.0147037453874
116	18	0.0140561741684
116	130	0.0130166311828
116	115	0.0129600810042
116	99	0.0124069263482
116	40	0.0118832082552
116	50	0.011790803853
116	74	0.0103696954477
116	147	0.0101141149291
116	142	0.00996862522384
116	145	0.00993272347715
116	95	0.00950348416104
116	13	0.00945285585956
116	109	0.00883357434525
116	54	0.00867187649495
116	68	0.00866118738389
116	92	0.00861640174801
116	52	0.00858597687027
116	28	0.00837668445737
116	36	0.00836567873771
116	7	0.00832241185706
116	129	0.00828329520249
116	137	0.00822488397927
116	23	0.00798621908088
116	51	0.00788585956623
116	35	0.00772063660705
116	128	0.00687295906653
116	126	0.00675446098626
116	103	0.00631577464394
116	26	0.00600596500646
116	114	0.00594937508489
116	39	0.00577587546868
116	69	0.00564020834133
116	93	0.00552314856743
116	98	0.00534481035486
116	78	0.00532886958725
116	139	0.00527108593386
116	66	0.00449570091303
116	120	0.00447782064415
116	75	0.00435536496078
116	106	0.00368470121941
116	53	0.00317992478457
116	105	0.00284734796262
116	87	0.0028306092012
116	47	0.00260298723135
116	148	0.0025504088325
116	134	0.00238749147462
116	63	0.00217193760968
116	41	0.00156337332421
116	20	0.00123781300565
116	24	0.000842189918254
116	138	0.000605292908648
116	62	0.000225641062333
117	111	0.0376422784113
117	108	0.0348724656619
117	72	0.0346101351385
117	150	0.0339120340009
117	143	0.0337149998003
117	66	0.0336125481345
117	83	0.032005725169
117	93	0.0296265158598
117	68	0.027240114275
117	21	0.0272348999281
117	114	0.0265169562669
117	132	0.0258601346709
117	89	0.0244279908134
117	104	0.0242382356265
117	121	0.0239142820583
117	126	0.0231860476529
117	8	0.0231705579688
117	105	0.022739873695
117	18	0.022368514582
117	81	0.0222288702812
117	53	0.0219558542299
117	32	0.0218028268067
117	70	0.0217415858171
117	65	0.0216462577884
117	139	0.0214345220557
117	7	0.0213303367683
117	106	0.0211099307615
117	47	0.0208565625114
117	19	0.0204101959192
117	54	0.0202082084697
117	5	0.0192364647581
117	71	0.0181904833301
117	128	0.017990448926
117	135	0.017245478172
117	69	0.0158081987734
117	17	0.0157963802638
117	88	0.0157059206175
117	29	0.0142593275026
117	45	0.0142161541005
117	142	0.0136608611173
117	149	0.0135596540945
117	15	0.0133433279436
117	35	0.0130609005142
117	49	0.0127619219343
117	86	0.0124560877111
117	37	0.0122206577868
117	127	0.0114121554027
117	112	0.0107206167512
117	134	0.0106246103806
117	102	0.010543979357
117	80	0.010194972444
117	95	0.00943168930028
117	39	0.00933581423601
117	48	0.00892719383434
117	56	0.00887034989514
117	63	0.00878359664642
117	62	0.00850859625962
117	119	0.00841313812725
117	92	0.00838641746724
117	36	0.00829082895634
117	148	0.00825810729846
117	124	0.00824746202463
117	107	0.00801142260658
117	98	0.00749050472047
117	97	0.00738825225189
117	87	0.00733675396811
117	94	0.0072337201029
117	138	0.00692773013456
117	60	0.00683318542128
117	26	0.00679628531398
117	33	0.00625683284233
117	27	0.00613289308504
117	113	0.0054424457036
117	96	0.00522398641822
117	38	0.00482733520995
117	147	0.00449203038123
117	22	0.00439334060506
117	34	0.00425576154075
117	133	0.00404140783226
117	61	0.0040203447451
117	130	0.0032009723579
117	129	0.00293692693621
117	30	0.00286142642336
117	99	0.00234474667229
117	75	0.00232642433715
117	57	0.00211192686435
117	23	0.00201718581885
117	84	0.00195013656934
117	50	0.00170468099683
117	91	0.00164082316116
117	110	0.000835313618469
117	79	0.000524262558194
117	115	0.000474192652872
117	44	0.000287370255751
117	109	5.97321426315e-06
118	137	0.0420346064152
118	140	0.0398130349938
118	49	0.039443996155
118	74	0.0392334091139
118	44	0.0377247966758
118	69	0.0316679558452
118	142	0.031328196896
118	99	0.0299134058046
118	116	0.0284514528449
118	26	0.0252330198807
118	147	0.0250332513364
118	81	0.0234565408021
118	98	0.0232741162437
118	122	0.0230727378186
118	141	0.0228313630274
118	36	0.022774034784
118	145	0.0221904985215
118	149	0.0218691244556
118	124	0.0217468653869
118	71	0.0214419305795
118	75	0.0192546922275
118	76	0.018871847755
118	144	0.0182511876856
118	56	0.0180755792902
118	50	0.0180518047589
118	104	0.017618926426
118	85	0.0166896980178
118	28	0.0165937392014
118	13	0.0163902130267
118	7	0.0162120813542
118	57	0.0157737390104
118	132	0.0155282360837
118	143	0.0154490429555
118	66	0.0154125553576
118	91	0.0145989996187
118	29	0.014050005738
118	54	0.0140436846125
118	60	0.0139923973587
118	139	0.0139445566007
118	130	0.0139179475825
118	93	0.0136760708323
118	136	0.0136272135298
118	121	0.0135041138263
118	82	0.0133856707898
118	23	0.0133704895996
118	103	0.0132837800907
118	134	0.0131178417415
118	32	0.0124460353437
118	135	0.0123966188723
118	107	0.0119902314332
118	84	0.0111570859511
118	68	0.0109439994057
118	131	0.0107836658209
118	109	0.0105264735256
118	120	0.0101639815783
118	88	0.0100106136272
118	40	0.00996803496327
118	123	0.00926682951216
118	95	0.0092207325361
118	63	0.00875184039454
118	87	0.00841050085057
118	92	0.00816889515496
118	129	0.00797600969717
118	47	0.00788163790945
118	125	0.0075608356826
118	73	0.00754652546908
118	96	0.00747153010181
118	67	0.007229072664
118	86	0.00717653542255
118	64	0.00713329267951
118	48	0.00693154779249
118	126	0.00693064472273
118	112	0.00676157761077
118	52	0.00626181647513
118	89	0.00614118767289
118	90	0.00568299566988
118	35	0.00552281800248
118	53	0.00533806994602
118	80	0.00509977592924
118	59	0.00465337157565
118	72	0.00455345525572
118	128	0.00449745892249
118	102	0.00395974291121
118	94	0.00380376611548
118	27	0.00366217875297
118	127	0.0034396084601
118	46	0.00318192367214
118	24	0.00300800055641
118	78	0.00293387562011
118	5	0.00270895626224
118	101	0.00201848905357
118	55	0.00197529376248
118	138	0.00188741366561
118	61	0.00146013516876
118	65	0.00126262006595
118	15	0.00106985509116
118	111	0.000966225277397
118	117	0.000911305337682
118	19	0.000731811782233
118	58	0.000668836579248
119	35	0.0290196396674
119	16	0.0261174068541
119	19	0.0248224760977
119	101	0.0242759603556
119	108	0.0227127594052
119	142	0.0226977719563
119	104	0.0226956774367
119	114	0.0224701619516
119	127	0.022431702865
119	132	0.0223728708043
119	126	0.0222455963895
119	138	0.0220755586614
119	150	0.021901716823
119	89	0.0217431284301
119	105	0.0216671737948
119	15	0.0210231178679
119	17	0.020909052123
119	143	0.0205988780738
119	26	0.0197060271631
119	139	0.0191672169463
119	106	0.019090664097
119	98	0.0190433127754
119	97	0.0187929721589
119	18	0.0185929470458
119	107	0.0185641042312
119	72	0.0185560058447
119	87	0.0184407358707
119	53	0.0181617960915
119	29	0.0178989096879
119	58	0.0177658672758
119	76	0.0176295614839
119	130	0.017574084786
119	24	0.0175269730079
119	75	0.0164620528127
119	32	0.0150762433524
119	149	0.0149156716101
119	93	0.0143661735682
119	131	0.0138642290415
119	55	0.0136358772872
119	70	0.0136255148301
119	5	0.0136252847916
119	145	0.013312373243
119	100	0.0132361016011
119	147	0.0132036537144
119	102	0.013138475853
119	69	0.0130295723964
119	146	0.0119550886029
119	111	0.0119542146229
119	92	0.0119314022967
119	129	0.0117884483856
119	63	0.011495076656
119	120	0.0114845572121
119	77	0.0108004957352
119	34	0.0107754419123
119	38	0.0105412843475
119	13	0.0105405384722
119	41	0.0100406079539
119	82	0.00950568400865
119	8	0.00947562742541
119	21	0.00942374737204
119	80	0.00884956905795
119	133	0.00874486153219
119	67	0.00847386590024
119	113	0.00834083881755
119	140	0.00802053026357
119	91	0.0076039636725
119	7	0.00760078840177
119	112	0.00742354299528
119	141	0.00722692974929
119	65	0.00721989081146
119	83	0.00685098127397
119	117	0.00665533660269
119	23	0.00581647547688
119	144	0.00547202386111
119	123	0.00545636003915
119	64	0.00544271946808
119	134	0.00537156623048
119	51	0.00435383255391
119	50	0.0039959160665
119	96	0.00366927533397
119	31	0.00327434796197
119	52	0.00295458527293
119	128	0.00285046937119
119	136	0.00240386110447
119	46	0.00228157231242
119	73	0.00224852274991
119	59	0.00220749610725
119	68	0.00207896311377
119	84	0.0020271797133
119	79	0.00196796654747
119	110	0.00184373514344
119	61	0.00180902685493
119	86	0.00159363903185
119	109	0.00153473328993
119	28	0.00127959353816
119	43	0.00101447255087
119	44	0.000368448897687
119	20	0.000290648137646
120	41	0.0466510722494
120	147	0.0457111298265
120	65	0.0417036639547
120	145	0.0402587480238
120	98	0.0345962885604
